Summit Latency on All Tests,time (uS)
ext4_write_video,1552.303
ext4_write_video,1552.14
ext4_write_video,1551.751
ext4_write_video,1551.547
ext4_write_video,1551.478
ext4_write_video,1551.183
ext4_write_video,1551.141
ext4_write_video,1550.936
ext4_write_video,1550.514
ext4_write_video,1550.16
ext4_write_video,1549.65
ext4_write_video,1549.624
ext4_write_video,1549.428
ext4_write_video,1549.157
ext4_write_video,1549.154
ext4_write_video,1549.028
ext4_write_video,1548.823
ext4_write_video,1548.673
ext4_write_video,1548.185
ext4_write_video,1547.699
ext4_write_video,1547.615
ext4_write_video,1547.611
ext4_write_video,1547.606
ext4_write_video,1547.385
ext4_write_video,1547.182
ext4_write_video,1547.166
ext4_write_video,1547.134
ext4_write_video,1546.812
ext4_write_video,1546.306
ext4_write_video,1546.187
ext4_write_video,1546.064
ext4_write_video,1545.923
ext4_write_video,1545.591
ext4_write_video,1545.516
ext4_write_video,1545.048
ext4_write_video,1544.959
ext4_write_video,1544.951
ext4_write_video,1544.82
ext4_write_video,1544.716
ext4_write_video,1544.644
ext4_write_video,1544.58
ext4_write_video,1544.527
ext4_write_video,1544.442
ext4_write_video,1544.359
ext4_write_video,1543.536
ext4_write_video,1543.338
ext4_write_video,1543.059
ext4_write_video,1542.949
ext4_write_video,1542.597
ext4_write_video,1542.561
ext4_write_video,1542.503
ext4_write_video,1541.795
ext4_write_video,1541.588
ext4_write_video,1541.482
ext4_write_video,1541.303
ext4_write_video,1541.299
ext4_write_video,1541.297
ext4_write_video,1541.208
ext4_write_video,1540.095
ext4_write_video,1539.732
ext4_write_video,1539.37
ext4_write_video,1539.156
ext4_write_video,1539.099
ext4_write_video,1538.905
ext4_write_video,1538.523
ext4_write_video,1538.426
ext4_write_video,1538.387
ext4_write_video,1538.299
ext4_write_video,1537.972
ext4_write_video,1537.837
ext4_write_video,1537.756
ext4_write_video,1537.572
ext4_write_video,1537.486
ext4_write_video,1537.253
ext4_write_video,1537.137
ext4_write_video,1536.892
ext4_write_video,1536.662
ext4_write_video,1536.31
ext4_write_video,1536.292
ext4_write_video,1536.187
ext4_write_video,1535.948
ext4_write_video,1534.958
ext4_write_video,1534.821
ext4_write_video,1534.775
ext4_write_video,1534.7
ext4_write_video,1534.459
ext4_write_video,1534.078
ext4_write_video,1533.602
ext4_write_video,1533.49
ext4_write_video,1533.464
ext4_write_video,1533.409
ext4_write_video,1533.156
ext4_write_video,1532.875
ext4_write_video,1532.869
ext4_write_video,1532.582
ext4_write_video,1532.444
ext4_write_video,1532.348
ext4_write_video,1532.22
ext4_write_video,1531.972
ext4_write_video,1531.76
ext4_write_video,1531.276
ext4_write_video,1530.855
ext4_write_video,1530.747
ext4_write_video,1530.053
ext4_write_video,1529.856
ext4_write_video,1529.66
ext4_write_video,1529.627
ext4_write_video,1529.477
ext4_write_video,1529.247
ext4_write_video,1528.925
ext4_write_video,1528.681
ext4_write_video,1528.637
ext4_write_video,1528.153
ext4_write_video,1527.867
ext4_write_video,1527.637
ext4_write_video,1527.555
ext4_write_video,1527.452
ext4_write_video,1527.289
ext4_write_video,1526.806
ext4_write_video,1526.784
ext4_write_video,1526.682
ext4_write_video,1526.061
ext4_write_video,1524.819
ext4_write_video,1524.569
ext4_write_video,1524.512
ext4_write_video,1523.978
ext4_write_video,1522.917
ext4_write_video,1522.602
ext4_write_video,1521.857
ext4_write_video,1521.52
ext4_write_video,1521.33
ext4_write_video,1521.18
ext4_write_video,1520.887
ext4_write_video,1520.868
ext4_write_video,1520.016
ext4_write_video,1519.346
ext4_write_video,1518.867
ext4_write_video,1517.768
ext4_write_video,1517.538
ext4_write_video,1517.448
ext4_write_video,1517.264
ext4_write_video,1517.08
ext4_write_video,1516.855
ext4_write_video,1516.733
ext4_write_video,1516.715
ext4_write_video,1516.355
ext4_write_video,1514.726
ext4_write_video,1514.067
ext4_write_video,1513.473
ext4_write_video,1510.191
ext4_write_video,1509.923
ext4_write_video,1509.863
ext4_write_video,1509.156
ext4_write_video,1508.685
ext4_write_video,1508.498
ext4_write_video,1507.968
ext4_write_video,1507.208
ext4_write_video,1507.159
ext4_write_video,1506.172
ext4_write_video,1506.109
ext4_write_video,1505.239
ext4_write_video,1504.906
ext4_write_video,1503.083
ext4_write_video,1503.062
ext4_write_video,1502.776
ext4_write_video,1501.436
ext4_write_video,1501.368
ext4_write_video,1500.037
ext4_write_video,1499.999
ext4_write_video,1499.673
ext4_write_video,1499.154
ext4_write_video,1499.046
ext4_write_video,1498.169
ext4_write_video,1498.147
ext4_write_video,1498.029
ext4_write_video,1497.092
ext4_write_video,1495.457
ext4_write_video,1495.24
ext4_write_video,1494.709
ext4_write_video,1493.74
ext4_write_video,1493.445
ext4_write_video,1493.174
ext4_write_video,1492.554
ext4_write_video,1492.482
ext4_write_video,1492.216
ext4_write_video,1488.095
ext4_write_video,1487.44
ext4_write_video,1487.022
ext4_write_video,1486.847
ext4_write_video,1486.444
ext4_write_video,1486.099
ext4_write_video,1485.772
ext4_write_video,1485.706
ext4_write_video,1485.149
ext4_write_video,1483.31
ext4_write_video,1483.129
ext4_write_video,1483.01
ext4_write_video,1482.735
ext4_write_video,1482.66
ext4_write_video,1481.868
ext4_write_video,1481.852
ext4_write_video,1481.655
ext4_write_video,1480.984
ext4_write_video,1480.938
ext4_write_video,1479.9
ext4_write_video,1479.138
ext4_write_video,1477.862
ext4_write_video,1477.471
ext4_write_video,1477.222
ext4_write_video,1476.965
ext4_write_video,1476.761
ext4_write_video,1476.192
ext4_write_video,1476.021
ext4_write_video,1475.936
ext4_write_video,1475.485
ext4_write_video,1474.559
ext4_write_video,1474.118
ext4_write_video,1473.62
ext4_write_video,1473.031
ext4_write_video,1472.977
ext4_write_video,1472.849
ext4_write_video,1472.71
ext4_write_video,1472.559
ext4_write_video,1471.728
ext4_write_video,1471.422
ext4_write_video,1471.165
ext4_write_video,1470.816
ext4_write_video,1470.503
ext4_write_video,1470.454
ext4_write_video,1470.206
ext4_write_video,1469.984
ext4_write_video,1469.517
ext4_write_video,1469.417
ext4_write_video,1469.351
ext4_write_video,1469.243
ext4_write_video,1468.99
ext4_write_video,1468.324
ext4_write_video,1467.407
ext4_write_video,1467.127
ext4_write_video,1466.632
ext4_write_video,1466.587
ext4_write_video,1466.453
ext4_write_video,1465.747
ext4_write_video,1465.28
ext4_write_video,1464.595
ext4_write_video,1464.415
ext4_write_video,1464.355
ext4_write_video,1464.342
ext4_write_video,1464.096
ext4_write_video,1464.024
ext4_write_video,1463.847
ext4_write_video,1463.502
ext4_write_video,1463.489
ext4_write_video,1463.481
ext4_write_video,1463.26
ext4_write_video,1463.153
ext4_write_video,1462.881
ext4_write_video,1462.777
ext4_write_video,1462.556
ext4_write_video,1462.235
ext4_write_video,1462.152
ext4_write_video,1462.108
ext4_write_video,1461.98
ext4_write_video,1461.949
ext4_write_video,1461.622
ext4_write_video,1461.243
ext4_write_video,1461.211
ext4_write_video,1461.021
ext4_write_video,1460.44
ext4_write_video,1460.142
ext4_write_video,1459.914
ext4_write_video,1459.715
ext4_write_video,1459.687
ext4_write_video,1459.619
ext4_write_video,1459.135
ext4_write_video,1458.15
ext4_write_video,1458.132
ext4_write_video,1457.939
ext4_write_video,1457.725
ext4_write_video,1457.69
ext4_write_video,1457.685
ext4_write_video,1457.419
ext4_write_video,1457.298
ext4_write_video,1457.225
ext4_write_video,1457.141
ext4_write_video,1457.01
ext4_write_video,1456.908
ext4_write_video,1456.806
ext4_write_video,1456.489
ext4_write_video,1456.282
ext4_write_video,1456.1
ext4_write_video,1455.546
ext4_write_video,1455.386
ext4_write_video,1455.375
ext4_write_video,1455.341
ext4_write_video,1455.161
ext4_write_video,1455.086
ext4_write_video,1454.974
ext4_write_video,1454.824
ext4_write_video,1454.813
ext4_write_video,1454.637
ext4_write_video,1454.599
ext4_write_video,1454.548
ext4_write_video,1454.456
ext4_write_video,1454.364
ext4_write_video,1454.327
ext4_write_video,1454.3
ext4_write_video,1454.145
ext4_write_video,1454.125
ext4_write_video,1454.112
ext4_write_video,1453.953
ext4_write_video,1453.813
ext4_write_video,1453.745
ext4_write_video,1453.744
ext4_write_video,1453.688
ext4_write_video,1453.677
ext4_write_video,1453.467
ext4_write_video,1453.337
ext4_write_video,1453.331
ext4_write_video,1453.299
ext4_write_video,1453.133
ext4_write_video,1453.129
ext4_write_video,1453.085
ext4_write_video,1452.997
ext4_write_video,1452.95
ext4_write_video,1452.814
ext4_write_video,1452.698
ext4_write_video,1452.685
ext4_write_video,1452.626
ext4_write_video,1452.502
ext4_write_video,1452.401
ext4_write_video,1452.286
ext4_write_video,1452.244
ext4_write_video,1452.186
ext4_write_video,1451.992
ext4_write_video,1451.93
ext4_write_video,1451.749
ext4_write_video,1451.747
ext4_write_video,1451.578
ext4_write_video,1451.377
ext4_write_video,1451.308
ext4_write_video,1451.222
ext4_write_video,1451.202
ext4_write_video,1451.176
ext4_write_video,1451.033
ext4_write_video,1450.831
ext4_write_video,1450.807
ext4_write_video,1450.696
ext4_write_video,1450.615
ext4_write_video,1450.487
ext4_write_video,1450.367
ext4_write_video,1450.257
ext4_write_video,1450.228
ext4_write_video,1449.832
ext4_write_video,1449.759
ext4_write_video,1449.709
ext4_write_video,1449.48
ext4_write_video,1449.325
ext4_write_video,1449.318
ext4_write_video,1449.134
ext4_write_video,1449.074
ext4_write_video,1449.062
ext4_write_video,1449.019
ext4_write_video,1448.904
ext4_write_video,1448.878
ext4_write_video,1448.828
ext4_write_video,1448.744
ext4_write_video,1448.656
ext4_write_video,1448.635
ext4_write_video,1448.63
ext4_write_video,1448.373
ext4_write_video,1448.227
ext4_write_video,1448.06
ext4_write_video,1448.032
ext4_write_video,1448.013
ext4_write_video,1447.945
ext4_write_video,1447.84
ext4_write_video,1447.821
ext4_write_video,1447.744
ext4_write_video,1447.498
ext4_write_video,1447.468
ext4_write_video,1447.313
ext4_write_video,1447.191
ext4_write_video,1447.144
ext4_write_video,1447.137
ext4_write_video,1446.712
ext4_write_video,1446.456
ext4_write_video,1446.398
ext4_write_video,1446.364
ext4_write_video,1446.282
ext4_write_video,1446.266
ext4_write_video,1446.245
ext4_write_video,1446.243
ext4_write_video,1446.133
ext4_write_video,1445.898
ext4_write_video,1445.771
ext4_write_video,1445.723
ext4_write_video,1445.642
ext4_write_video,1445.514
ext4_write_video,1445.485
ext4_write_video,1445.468
ext4_write_video,1445.455
ext4_write_video,1445.323
ext4_write_video,1445.237
ext4_write_video,1445.208
ext4_write_video,1445.202
ext4_write_video,1445.092
ext4_write_video,1444.934
ext4_write_video,1444.671
ext4_write_video,1444.666
ext4_write_video,1444.577
ext4_write_video,1444.57
ext4_write_video,1444.558
ext4_write_video,1444.503
ext4_write_video,1444.477
ext4_write_video,1444.348
ext4_write_video,1444.347
ext4_write_video,1444.024
ext4_write_video,1444.013
ext4_write_video,1443.963
ext4_write_video,1443.935
ext4_write_video,1443.926
ext4_write_video,1443.853
ext4_write_video,1443.85
ext4_write_video,1443.829
ext4_write_video,1443.79
ext4_write_video,1443.756
ext4_write_video,1443.704
ext4_write_video,1443.698
ext4_write_video,1443.678
ext4_write_video,1443.56
ext4_write_video,1443.446
ext4_write_video,1443.428
ext4_write_video,1443.313
ext4_write_video,1443.277
ext4_write_video,1443.167
ext4_write_video,1443.121
ext4_write_video,1442.987
ext4_write_video,1442.938
ext4_write_video,1442.936
ext4_write_video,1442.797
ext4_write_video,1442.712
ext4_write_video,1442.527
ext4_write_video,1442.479
ext4_write_video,1442.316
ext4_write_video,1442.311
ext4_write_video,1442.235
ext4_write_video,1442.23
ext4_write_video,1442.144
ext4_write_video,1442.111
ext4_write_video,1442.107
ext4_write_video,1441.964
ext4_write_video,1441.871
ext4_write_video,1441.801
ext4_write_video,1441.784
ext4_write_video,1441.765
ext4_write_video,1441.725
ext4_write_video,1441.694
ext4_write_video,1441.622
ext4_write_video,1441.594
ext4_write_video,1441.496
ext4_write_video,1441.387
ext4_write_video,1441.354
ext4_write_video,1441.173
ext4_write_video,1441.092
ext4_write_video,1441.033
ext4_write_video,1440.951
ext4_write_video,1440.856
ext4_write_video,1440.698
ext4_write_video,1440.536
ext4_write_video,1440.529
ext4_write_video,1440.461
ext4_write_video,1440.41
ext4_write_video,1440.207
ext4_write_video,1440.082
ext4_write_video,1440.073
ext4_write_video,1440.03
ext4_write_video,1440.029
ext4_write_video,1439.95
ext4_write_video,1439.939
ext4_write_video,1439.91
ext4_write_video,1439.844
ext4_write_video,1439.783
ext4_write_video,1439.777
ext4_write_video,1439.763
ext4_write_video,1439.528
ext4_write_video,1439.473
ext4_write_video,1439.404
ext4_write_video,1439.348
ext4_write_video,1439.259
ext4_write_video,1439.222
ext4_write_video,1439.218
ext4_write_video,1439.179
ext4_write_video,1439.102
ext4_write_video,1439.061
ext4_write_video,1438.861
ext4_write_video,1438.798
ext4_write_video,1438.789
ext4_write_video,1438.737
ext4_write_video,1438.7
ext4_write_video,1438.659
ext4_write_video,1438.644
ext4_write_video,1438.628
ext4_write_video,1438.588
ext4_write_video,1438.566
ext4_write_video,1438.534
ext4_write_video,1438.5
ext4_write_video,1438.495
ext4_write_video,1438.441
ext4_write_video,1438.424
ext4_write_video,1438.344
ext4_write_video,1438.275
ext4_write_video,1438.184
ext4_write_video,1438.168
ext4_write_video,1438.147
ext4_write_video,1438.123
ext4_write_video,1438.122
ext4_write_video,1438.086
ext4_write_video,1438.071
ext4_write_video,1438.01
ext4_write_video,1437.959
ext4_write_video,1437.939
ext4_write_video,1437.886
ext4_write_video,1437.838
ext4_write_video,1437.811
ext4_write_video,1437.619
ext4_write_video,1437.538
ext4_write_video,1437.506
ext4_write_video,1437.48
ext4_write_video,1437.45
ext4_write_video,1437.445
ext4_write_video,1437.358
ext4_write_video,1437.307
ext4_write_video,1437.279
ext4_write_video,1437.218
ext4_write_video,1437.217
ext4_write_video,1437.15
ext4_write_video,1437.015
ext4_write_video,1437.01
ext4_write_video,1436.95
ext4_write_video,1436.917
ext4_write_video,1436.765
ext4_write_video,1436.621
ext4_write_video,1436.529
ext4_write_video,1436.435
ext4_write_video,1436.434
ext4_write_video,1436.359
ext4_write_video,1436.335
ext4_write_video,1436.312
ext4_write_video,1436.248
ext4_write_video,1436.232
ext4_write_video,1436.207
ext4_write_video,1436.172
ext4_write_video,1436.079
ext4_write_video,1436.047
ext4_write_video,1436.034
ext4_write_video,1435.919
ext4_write_video,1435.843
ext4_write_video,1435.729
ext4_write_video,1435.706
ext4_write_video,1435.693
ext4_write_video,1435.687
ext4_write_video,1435.635
ext4_write_video,1435.63
ext4_write_video,1435.555
ext4_write_video,1435.519
ext4_write_video,1435.504
ext4_write_video,1435.473
ext4_write_video,1435.377
ext4_write_video,1435.326
ext4_write_video,1435.303
ext4_write_video,1435.296
ext4_write_video,1435.266
ext4_write_video,1435.261
ext4_write_video,1435.239
ext4_write_video,1435.23
ext4_write_video,1435.215
ext4_write_video,1435.188
ext4_write_video,1435.168
ext4_write_video,1435.164
ext4_write_video,1435.138
ext4_write_video,1435.131
ext4_write_video,1435.054
ext4_write_video,1434.998
ext4_write_video,1434.989
ext4_write_video,1434.94
ext4_write_video,1434.928
ext4_write_video,1434.905
ext4_write_video,1434.876
ext4_write_video,1434.859
ext4_write_video,1434.822
ext4_write_video,1434.807
ext4_write_video,1434.791
ext4_write_video,1434.775
ext4_write_video,1434.735
ext4_write_video,1434.734
ext4_write_video,1434.687
ext4_write_video,1434.685
ext4_write_video,1434.684
ext4_write_video,1434.661
ext4_write_video,1434.588
ext4_write_video,1434.522
ext4_write_video,1434.483
ext4_write_video,1434.482
ext4_write_video,1434.463
ext4_write_video,1434.344
ext4_write_video,1434.306
ext4_write_video,1434.305
ext4_write_video,1434.297
ext4_write_video,1434.229
ext4_write_video,1434.092
ext4_write_video,1434.084
ext4_write_video,1434.034
ext4_write_video,1434.008
ext4_write_video,1433.969
ext4_write_video,1433.957
ext4_write_video,1433.883
ext4_write_video,1433.853
ext4_write_video,1433.849
ext4_write_video,1433.848
ext4_write_video,1433.823
ext4_write_video,1433.786
ext4_write_video,1433.735
ext4_write_video,1433.713
ext4_write_video,1433.68
ext4_write_video,1433.524
ext4_write_video,1433.464
ext4_write_video,1433.413
ext4_write_video,1433.407
ext4_write_video,1433.347
ext4_write_video,1433.322
ext4_write_video,1433.318
ext4_write_video,1433.268
ext4_write_video,1433.26
ext4_write_video,1433.22
ext4_write_video,1433.213
ext4_write_video,1433.183
ext4_write_video,1433.125
ext4_write_video,1433.077
ext4_write_video,1433.056
ext4_write_video,1433.025
ext4_write_video,1432.984
ext4_write_video,1432.836
ext4_write_video,1432.787
ext4_write_video,1432.785
ext4_write_video,1432.775
ext4_write_video,1432.749
ext4_write_video,1432.721
ext4_write_video,1432.686
ext4_write_video,1432.592
ext4_write_video,1432.589
ext4_write_video,1432.568
ext4_write_video,1432.561
ext4_write_video,1432.547
ext4_write_video,1432.522
ext4_write_video,1432.515
ext4_write_video,1432.495
ext4_write_video,1432.377
ext4_write_video,1432.361
ext4_write_video,1432.354
ext4_write_video,1432.336
ext4_write_video,1432.32
ext4_write_video,1432.311
